7.940000000000000000e+02,3.980000000000000000e+02,7.920000000000000000e+02,3.780000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.900000000000000000e+02,3.330000000000000000e+02,7.890000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,8.070000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.090000000000000000e+02,3.330000000000000000e+02,7.720000000000000000e+02,3.350000000000000000e+02,8.270000000000000000e+02,3.310000000000000000e+02,7.530000000000000000e+02,3.350000000000000000e+02,8.420000000000000000e+02,3.830000000000000000e+02,7.440000000000000000e+02,3.860000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,3.980000000000000000e+02,7.950000000000000000e+02,3.780000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.900000000000000000e+02,3.340000000000000000e+02,7.900000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,7.820000000000000000e+02,3.010000000000000000e+02,8.070000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.100000000000000000e+02,3.330000000000000000e+02,7.720000000000000000e+02,3.350000000000000000e+02,8.280000000000000000e+02,3.300000000000000000e+02,7.520000000000000000e+02,3.370000000000000000e+02,8.420000000000000000e+02,3.820000000000000000e+02,7.440000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,3.980000000000000000e+02,7.920000000000000000e+02,3.750000000000000000e+02,7.920000000000000000e+02,3.530000000000000000e+02,7.890000000000000000e+02,3.320000000000000000e+02,7.900000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,7.820000000000000000e+02,3.010000000000000000e+02,8.070000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.070000000000000000e+02,3.300000000000000000e+02,7.700000000000000000e+02,3.330000000000000000e+02,8.250000000000000000e+02,3.280000000000000000e+02,7.530000000000000000e+02,3.350000000000000000e+02,8.430000000000000000e+02,3.800000000000000000e+02,7.440000000000000000e+02,3.850000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.970000000000000000e+02,3.980000000000000000e+02,7.940000000000000000e+02,3.750000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.900000000000000000e+02,3.330000000000000000e+02,7.890000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,7.820000000000000000e+02,3.010000000000000000e+02,8.050000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.090000000000000000e+02,3.300000000000000000e+02,7.720000000000000000e+02,3.350000000000000000e+02,8.270000000000000000e+02,3.300000000000000000e+02,7.530000000000000000e+02,3.360000000000000000e+02,8.430000000000000000e+02,3.820000000000000000e+02,7.440000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,4.000000000000000000e+02,7.950000000000000000e+02,3.780000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.910000000000000000e+02,3.340000000000000000e+02,7.900000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,7.820000000000000000e+02,3.030000000000000000e+02,8.050000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.100000000000000000e+02,3.330000000000000000e+02,7.720000000000000000e+02,3.350000000000000000e+02,8.290000000000000000e+02,3.310000000000000000e+02,7.520000000000000000e+02,3.370000000000000000e+02,8.420000000000000000e+02,3.850000000000000000e+02,7.440000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,3.960000000000000000e+02,7.950000000000000000e+02,3.750000000000000000e+02,7.920000000000000000e+02,3.530000000000000000e+02,7.900000000000000000e+02,3.320000000000000000e+02,7.900000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,8.070000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.100000000000000000e+02,3.300000000000000000e+02,7.720000000000000000e+02,3.350000000000000000e+02,8.270000000000000000e+02,3.290000000000000000e+02,7.530000000000000000e+02,3.350000000000000000e+02,8.420000000000000000e+02,3.820000000000000000e+02,7.440000000000000000e+02,3.860000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,3.980000000000000000e+02,7.950000000000000000e+02,3.780000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.890000000000000000e+02,3.330000000000000000e+02,7.900000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,7.820000000000000000e+02,3.030000000000000000e+02,8.050000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.070000000000000000e+02,3.330000000000000000e+02,7.700000000000000000e+02,3.350000000000000000e+02,8.250000000000000000e+02,3.310000000000000000e+02,7.530000000000000000e+02,3.360000000000000000e+02,8.430000000000000000e+02,3.840000000000000000e+02,7.440000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.940000000000000000e+02,3.980000000000000000e+02,7.950000000000000000e+02,3.750000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.900000000000000000e+02,3.330000000000000000e+02,7.890000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,7.820000000000000000e+02,3.030000000000000000e+02,8.050000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.090000000000000000e+02,3.330000000000000000e+02,7.720000000000000000e+02,3.350000000000000000e+02,8.270000000000000000e+02,3.300000000000000000e+02,7.530000000000000000e+02,3.360000000000000000e+02,8.420000000000000000e+02,3.830000000000000000e+02,7.440000000000000000e+02,3.860000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.940000000000000000e+02,3.980000000000000000e+02,7.950000000000000000e+02,3.750000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.900000000000000000e+02,3.330000000000000000e+02,7.900000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,8.070000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.070000000000000000e+02,3.300000000000000000e+02,7.720000000000000000e+02,3.350000000000000000e+02,8.270000000000000000e+02,3.300000000000000000e+02,7.530000000000000000e+02,3.360000000000000000e+02,8.420000000000000000e+02,3.800000000000000000e+02,7.440000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,3.980000000000000000e+02,7.920000000000000000e+02,3.780000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.900000000000000000e+02,3.330000000000000000e+02,7.900000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,7.820000000000000000e+02,3.030000000000000000e+02,8.070000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.100000000000000000e+02,3.300000000000000000e+02,7.700000000000000000e+02,3.350000000000000000e+02,8.280000000000000000e+02,3.290000000000000000e+02,7.510000000000000000e+02,3.370000000000000000e+02,8.420000000000000000e+02,3.830000000000000000e+02,7.440000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,3.980000000000000000e+02,7.920000000000000000e+02,3.750000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.890000000000000000e+02,3.320000000000000000e+02,7.900000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,7.820000000000000000e+02,3.030000000000000000e+02,8.040000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.070000000000000000e+02,3.300000000000000000e+02,7.700000000000000000e+02,3.330000000000000000e+02,8.260000000000000000e+02,3.290000000000000000e+02,7.520000000000000000e+02,3.350000000000000000e+02,8.430000000000000000e+02,3.800000000000000000e+02,7.440000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,4.000000000000000000e+02,7.940000000000000000e+02,3.780000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.900000000000000000e+02,3.340000000000000000e+02,7.900000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,8.050000000000000000e+02,2.990000000000000000e+02,7.700000000000000000e+02,3.010000000000000000e+02,8.100000000000000000e+02,3.330000000000000000e+02,7.720000000000000000e+02,3.350000000000000000e+02,8.270000000000000000e+02,3.310000000000000000e+02,7.520000000000000000e+02,3.370000000000000000e+02,8.410000000000000000e+02,3.850000000000000000e+02,7.440000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,3.980000000000000000e+02,7.920000000000000000e+02,3.750000000000000000e+02,7.920000000000000000e+02,3.530000000000000000e+02,7.900000000000000000e+02,3.320000000000000000e+02,7.900000000000000000e+02,3.100000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,7.820000000000000000e+02,3.030000000000000000e+02,8.070000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.100000000000000000e+02,3.300000000000000000e+02,7.720000000000000000e+02,3.330000000000000000e+02,8.270000000000000000e+02,3.290000000000000000e+02,7.520000000000000000e+02,3.350000000000000000e+02,8.420000000000000000e+02,3.800000000000000000e+02,7.430000000000000000e+02,3.860000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,3.980000000000000000e+02,7.950000000000000000e+02,3.780000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.900000000000000000e+02,3.330000000000000000e+02,7.900000000000000000e+02,3.080000000000000000e+02,7.970000000000000000e+02,3.010000000000000000e+02,7.800000000000000000e+02,3.010000000000000000e+02,8.050000000000000000e+02,2.990000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.100000000000000000e+02,3.300000000000000000e+02,7.700000000000000000e+02,3.350000000000000000e+02,8.290000000000000000e+02,3.290000000000000000e+02,7.510000000000000000e+02,3.360000000000000000e+02,8.420000000000000000e+02,3.820000000000000000e+02,7.440000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,4.000000000000000000e+02,7.920000000000000000e+02,3.780000000000000000e+02,7.920000000000000000e+02,3.570000000000000000e+02,7.900000000000000000e+02,3.340000000000000000e+02,7.820000000000000000e+02,3.060000000000000000e+02,7.900000000000000000e+02,2.990000000000000000e+02,7.750000000000000000e+02,2.990000000000000000e+02,8.020000000000000000e+02,2.970000000000000000e+02,7.650000000000000000e+02,3.010000000000000000e+02,8.100000000000000000e+02,3.330000000000000000e+02,7.700000000000000000e+02,3.350000000000000000e+02,8.280000000000000000e+02,3.310000000000000000e+02,7.510000000000000000e+02,3.370000000000000000e+02,8.410000000000000000e+02,3.850000000000000000e+02,7.430000000000000000e+02,3.880000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,3.980000000000000000e+02,7.920000000000000000e+02,3.780000000000000000e+02,7.900000000000000000e+02,3.550000000000000000e+02,7.880000000000000000e+02,3.330000000000000000e+02,7.800000000000000000e+02,3.030000000000000000e+02,7.870000000000000000e+02,2.970000000000000000e+02,7.720000000000000000e+02,2.970000000000000000e+02,8.020000000000000000e+02,2.970000000000000000e+02,7.650000000000000000e+02,3.010000000000000000e+02,8.070000000000000000e+02,3.330000000000000000e+02,7.700000000000000000e+02,3.350000000000000000e+02,8.260000000000000000e+02,3.300000000000000000e+02,7.500000000000000000e+02,3.360000000000000000e+02,8.420000000000000000e+02,3.810000000000000000e+02,7.430000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,3.980000000000000000e+02,7.920000000000000000e+02,3.750000000000000000e+02,7.900000000000000000e+02,3.530000000000000000e+02,7.880000000000000000e+02,3.320000000000000000e+02,7.820000000000000000e+02,3.030000000000000000e+02,7.900000000000000000e+02,2.940000000000000000e+02,7.750000000000000000e+02,2.970000000000000000e+02,8.020000000000000000e+02,2.970000000000000000e+02,7.650000000000000000e+02,2.990000000000000000e+02,8.070000000000000000e+02,3.300000000000000000e+02,7.700000000000000000e+02,3.330000000000000000e+02,8.250000000000000000e+02,3.290000000000000000e+02,7.520000000000000000e+02,3.350000000000000000e+02,8.420000000000000000e+02,3.800000000000000000e+02,7.430000000000000000e+02,3.850000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.940000000000000000e+02,4.000000000000000000e+02,7.950000000000000000e+02,3.780000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.900000000000000000e+02,3.340000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,7.890000000000000000e+02,2.970000000000000000e+02,7.750000000000000000e+02,2.970000000000000000e+02,8.020000000000000000e+02,2.970000000000000000e+02,7.650000000000000000e+02,3.010000000000000000e+02,8.090000000000000000e+02,3.330000000000000000e+02,7.690000000000000000e+02,3.370000000000000000e+02,8.280000000000000000e+02,3.300000000000000000e+02,7.520000000000000000e+02,3.380000000000000000e+02,8.420000000000000000e+02,3.800000000000000000e+02,7.440000000000000000e+02,3.890000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,3.980000000000000000e+02,7.920000000000000000e+02,3.750000000000000000e+02,7.900000000000000000e+02,3.550000000000000000e+02,7.890000000000000000e+02,3.320000000000000000e+02,7.900000000000000000e+02,3.060000000000000000e+02,7.950000000000000000e+02,2.990000000000000000e+02,7.800000000000000000e+02,3.010000000000000000e+02,8.050000000000000000e+02,2.970000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.070000000000000000e+02,3.300000000000000000e+02,7.700000000000000000e+02,3.350000000000000000e+02,8.260000000000000000e+02,3.290000000000000000e+02,7.510000000000000000e+02,3.360000000000000000e+02,8.430000000000000000e+02,3.810000000000000000e+02,7.440000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.940000000000000000e+02,3.980000000000000000e+02,7.920000000000000000e+02,3.750000000000000000e+02,7.920000000000000000e+02,3.530000000000000000e+02,7.890000000000000000e+02,3.320000000000000000e+02,7.870000000000000000e+02,3.080000000000000000e+02,7.950000000000000000e+02,2.990000000000000000e+02,7.800000000000000000e+02,3.010000000000000000e+02,8.050000000000000000e+02,2.970000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.070000000000000000e+02,3.300000000000000000e+02,7.700000000000000000e+02,3.350000000000000000e+02,8.260000000000000000e+02,3.290000000000000000e+02,7.520000000000000000e+02,3.360000000000000000e+02,8.420000000000000000e+02,3.810000000000000000e+02,7.440000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.950000000000000000e+02,3.980000000000000000e+02,7.920000000000000000e+02,3.780000000000000000e+02,7.900000000000000000e+02,3.550000000000000000e+02,7.880000000000000000e+02,3.340000000000000000e+02,7.870000000000000000e+02,3.080000000000000000e+02,7.950000000000000000e+02,2.990000000000000000e+02,7.800000000000000000e+02,3.010000000000000000e+02,8.050000000000000000e+02,2.970000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.070000000000000000e+02,3.330000000000000000e+02,7.700000000000000000e+02,3.350000000000000000e+02,8.250000000000000000e+02,3.310000000000000000e+02,7.500000000000000000e+02,3.370000000000000000e+02,8.410000000000000000e+02,3.830000000000000000e+02,7.440000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.940000000000000000e+02,3.980000000000000000e+02,7.920000000000000000e+02,3.780000000000000000e+02,7.920000000000000000e+02,3.550000000000000000e+02,7.890000000000000000e+02,3.330000000000000000e+02,7.870000000000000000e+02,3.080000000000000000e+02,7.950000000000000000e+02,2.990000000000000000e+02,7.790000000000000000e+02,3.010000000000000000e+02,8.050000000000000000e+02,2.970000000000000000e+02,7.670000000000000000e+02,3.010000000000000000e+02,8.070000000000000000e+02,3.330000000000000000e+02,7.700000000000000000e+02,3.350000000000000000e+02,8.260000000000000000e+02,3.300000000000000000e+02,7.510000000000000000e+02,3.360000000000000000e+02,8.420000000000000000e+02,3.820000000000000000e+02,7.430000000000000000e+02,3.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
